"1000000000","1000","80","","","CEREALS"
"1001000000","1001","80","","Mixture rule; non-mixture: 0.0%","Wheat and meslin"
"1001110000","","10","","Mixture rule; non-mixture: 0.0%","Durum wheat"
"1001110000","1001 11","80","Formula","Mixture rule; non-mixture: 0.0%","Seed"
"1001190000","1001 19","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1001910000","","10","","Mixture rule; non-mixture: 0.0%","Other"
"1001910000","1001 91","80","","Mixture rule; non-mixture: 0.0%","Seed"
"1001911000","1001 91 10","80","Formula","Mixture rule; non-mixture: 0.0%","Spelt"
"1001912000","1001 91 20","80","Formula","Mixture rule; non-mixture: 0.0%","Common wheat and meslin"
"1001919000","1001 91 90","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1001990000","1001 99","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1002000000","1002","80","","Mixture rule; non-mixture: 0.0%","Rye"
"1002100000","1002 10","80","Formula","Mixture rule; non-mixture: 0.0%","Seed"
"1002900000","1002 90","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1003000000","1003","80","","Mixture rule; non-mixture: 0.0%","Barley"
"1003100000","1003 10","80","Formula","Mixture rule; non-mixture: 0.0%","Seed"
"1003900000","1003 90","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1004000000","1004","80","","Mixture rule; non-mixture: 0.0%","Oats"
"1004100000","1004 10","80","Formula","Mixture rule; non-mixture: 0.0%","Seed"
"1004900000","1004 90","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1005000000","1005","80","","","Maize (corn)"
"1005100000","1005 10","80","","Mixture rule; non-mixture: 0.0%","Seed"
"1005101300","","10","","Mixture rule; non-mixture: 0.0%","Hybrid"
"1005101300","1005 10 13","80","Formula","Mixture rule; non-mixture: 0.0%","Three-cross hybrids"
"1005101500","1005 10 15","80","Formula","Mixture rule; non-mixture: 0.0%","Simple hybrids"
"1005101800","1005 10 18","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1005109000","1005 10 90","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1005900000","1005 90","80","","","Other"
"1005900020","1005 90 00 20","80","Formula; AU","Mixture rule; non-mixture; Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Flint maize of specific weight equal to or more than 75.5kg/hl; with a vitreous grain content equal to or more than 92% by weight and with a maximum flotation index 26 and intended for processing"
"1005900090","1005 90 00 90","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"1006000000","1006","80","","","Rice"
