"9000000000","9000","80","","","OPTICAL; PHOTOGRAPHIC; CINEMATOGRAPHIC; MEASURING; CHECKING; PRECISION; MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"9001000000","9001","80","","","Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 8544; sheets and plates of polarising material; lenses (including contact lenses); prisms; mirrors and other optical elements; of any material; unmounted; other than such elements of glass not optically worked"
"9001100000","9001 10","80","","","Optical fibres; optical fibre bundles and cables"
"9001101000","9001 10 10","80","0.0%","","Image conductor cables"
"9001109000","9001 10 90","80","0.0%","","Other"
"9001200000","9001 20","80","0.0%","","Sheets and plates of polarising material"
"9001300000","9001 30","80","0.0%","","Contact lenses"
"9001400000","9001 40","80","","","Spectacle lenses of glass"
"9001402000","9001 40 20","80","0.0%","","Not for the correction of vision"
"9001404100","","10","","","For the correction of vision"
"9001404100","","20","","","Both sides finished"
"9001404100","9001 40 41","80","0.0%","","Single focal"
"9001404900","9001 40 49","80","0.0%","","Other"
"9001408000","9001 40 80","80","0.0%","","Other"
"9001500000","9001 50","80","","","Spectacle lenses of other materials"
"9001502000","9001 50 20","80","0.0%","","Not for the correction of vision"
"9001504100","","10","","","For the correction of vision"
"9001504100","","20","","","Both sides finished"
"9001504100","9001 50 41","80","0.0%","","Single focal"
"9001504900","9001 50 49","80","0.0%","","Other"
"9001508000","9001 50 80","80","0.0%","","Other"
"9001900000","9001 90","80","","","Other"
"9001900010","9001 90 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"9001900018","9001 90 00 18","80","0.0%","","Fibre optic plates:; - uncoated and unpainted;; - of a length of 30mm or more; but not more than 234.5mm;; - of a width of 7mm or more; but not more than 28mm; and; - of a height of 0.5mm or more; but not more than 3mm; of a kind used in dental x-ray systems"
"9001900033","9001 90 00 33","80","0.0%","","Reflector or diffuser sheets; in rolls;; - for protection against ultraviolet or infra-red heat radiation; to be affixed to windows or; - for equal transmission and distribution of light; intended for LCD modules"
"9001900035","9001 90 00 35","80","0.0%","","Rear projection screen; comprising a lenticular plastic plate"
"9001900045","9001 90 00 45","80","0.0%","","Rod of neodymium-doped yttrium-aluminium garnet (YAG) material; polished at both ends"
"9001900055","9001 90 00 55","80","0.0%","","Optical; diffuser; reflector or prism sheets; unprinted diffuser plates; whether or not possessing polarising properties; specifically cut"
"9001900065","9001 90 00 65","80","0.0%","","Optical film with a minimum of 5 multi-layer structures; including a back side reflector; a front side coating and a contrast filter with a pitch of not more than 0.65 μm; for use in the manufacture of front projection screens"
"9001900070","9001 90 00 70","80","0.0%","","Polyethylene terephthalate film with a thickness of less than 300 µm according to ASTM D2103; having on one side prisms of acrylic resin with a prism angle of 90° and a prism pitch of 50 µm"
"9001900080","9001 90 00 80","80","0.0%","","Unmounted glass lenses; prisms and cemented elements for use in the manufacture or repair of goods of CN codes 9002; 9005; 9013 10 and 9015"
"9001900085","9001 90 00 85","80","0.0%","","Light guide panel made of poly(methyl methacrylate);; - whether or not cut;; - whether or not printed;; for use in the manufacture of backlight units for flat screen TVs"
"9001900090","9001 90 00 90","80","0.0%","","Other"
"9002000000","9002","80","","","Lenses; prisms; mirrors and other optical elements; of any material; mounted; being parts of or fittings for instruments or apparatus; other than such elements of glass not optically worked"
"9002110000","","10","","","Objective lenses"
"9002110000","9002 11","80","0.0%","","For cameras; projectors or photographic enlargers or reducers"
"9002190000","9002 19","80","0.0%","","Other"
"9002200000","9002 20","80","0.0%","","Filters"
"9002900000","9002 90","80","","","Other"
"9002900010","9002 90 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"9002900030","9002 90 00 30","80","0.0%","","Optical unit; comprising 1 or 2 rows of optical glass fibres in the form of lenses and with a diameter of 0.85 mm or more but not more than 1.15 mm; embedded between 2 plastic plates"
"9002900040","9002 90 00 40","80","0.0%","","Mounted lenses made from infrared transmitting chalcogenide glass; or a combination of infrared transmitting chalcogenide glass and another lens material"
"9002900090","9002 90 00 90","80","0.0%","","Other"
"9003000000","9003","80","","","Frames and mountings for spectacles; goggles or the like; and parts thereof"
"9003110000","","10","","","Frames and mountings"
"9003110000","9003 11","80","0.0%","","Of plastics"
"9003190000","9003 19","80","0.0%","","Of other materials"
"9003900000","9003 90","80","0.0%","","Parts"
"9004000000","9004","80","","","Spectacles; goggles and the like; corrective; protective or other"
"9004100000","9004 10","80","","","Sunglasses"
"9004101000","9004 10 10","80","0.0%","","With lenses optically worked"
"9004109100","","10","","","Other"
"9004109100","9004 10 91","80","0.0%","","With lenses of plastics"
"9004109900","9004 10 99","80","0.0%","","Other"
"9004900000","9004 90","80","","","Other"
"9004901000","9004 90 10","80","0.0%","","With lenses of plastics"
"9004909000","9004 90 90","80","0.0%","","Other"
"9005000000","9005","80","","","Binoculars; monoculars; other optical telescopes; and mountings therefor; other astronomical instruments and mountings therefor; but not including instruments for radio-astronomy"
"9005100000","9005 10","80","0.0%","","Binoculars"
"9005800000","9005 80","80","0.0%","","Other instruments"
"9005900000","9005 90","80","0.0%","","Parts and accessories (including mountings)"
