"9600000000","9600","80","","","MISCELLANEOUS MANUFACTURED ARTICLES"
"9601000000","9601","80","","","Worked ivory; bone; tortoiseshell; horn; antlers; coral; mother-of-pearl and other animal carving material; and articles of these materials (including articles obtained by moulding)"
"9601100000","9601 10","80","0.0%","","Worked ivory and articles of ivory"
"9601900000","9601 90","80","0.0%","","Other"
"9602000000","9602","80","0.0%","","Worked vegetable or mineral carving material and articles of these materials; moulded or carved articles of wax; of stearin; of natural gums or natural resins or of modelling pastes; and other moulded or carved articles; not elsewhere specified or included; worked; unhardened gelatin (except gelatin of heading 3503) and articles of unhardened gelatin"
"9603000000","9603","80","","","Brooms; brushes (including brushes constituting parts of machines; appliances or vehicles); hand-operated mechanical floor sweepers; not motorised; mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees)"
"9603100000","9603 10","80","0.0%","","Brooms and brushes; consisting of twigs or other vegetable materials bound together; with or without handles"
"9603210000","","10","","","Toothbrushes; shaving brushes; hairbrushes; nail brushes; eyelash brushes and other toilet brushes for use on the person; including such brushes constituting parts of appliances"
"9603210000","9603 21","80","0.0%","","Toothbrushes; including dental-plate brushes"
"9603290000","9603 29","80","","","Other"
"9603293000","9603 29 30","80","0.0%","","Hair brushes"
"9603298000","9603 29 80","80","0.0%","","Other"
"9603300000","9603 30","80","","","Artists' brushes; writing brushes and similar brushes for the application of cosmetics"
"9603301000","9603 30 10","80","0.0%","","Artists' and writing brushes"
"9603309000","9603 30 90","80","0.0%","","Brushes for the application of cosmetics"
"9603400000","9603 40","80","","","Paint; distemper; varnish or similar brushes (other than brushes of subheading 9603 30); paint pads and rollers"
"9603401000","9603 40 10","80","0.0%","","Paint; distemper; varnish or similar brushes"
"9603409000","9603 40 90","80","0.0%","","Paint pads and rollers"
"9603500000","9603 50","80","0.0%","","Other brushes constituting parts of machines; appliances or vehicles"
"9603900000","9603 90","80","","","Other"
"9603901000","9603 90 10","80","0.0%","","Hand-operated mechanical floor sweepers; not motorised"
"9603909100","","10","","","Other"
"9603909100","9603 90 91","80","0.0%","","Road-sweeping brushes; household type brooms and brushes; including shoe brushes and clothes brushes; brushes for grooming animals"
"9603909900","9603 90 99","80","0.0%","","Other"
"9604000000","9604","80","0.0%","","Hand sieves and hand riddles"
"9605000000","9605","80","0.0%","","Travel sets for personal toilet; sewing or shoe or clothes cleaning"
"9606000000","9606","80","","","Buttons; press-fasteners; snap-fasteners and press studs; button moulds and other parts of these articles; button blanks"
"9606100000","9606 10","80","0.0%","","Press-fasteners; snap-fasteners and press studs and parts therefor"
"9606210000","","10","","","Buttons"
"9606210000","9606 21","80","0.0%","","Of plastics; not covered with textile material"
"9606220000","9606 22","80","0.0%","","Of base metal; not covered with textile material"
"9606290000","9606 29","80","0.0%","","Other"
"9606300000","9606 30","80","0.0%","","Button moulds and other parts of buttons; button blanks"
"9607000000","9607","80","","","Slide fasteners and parts thereof"
"9607110000","","10","","","Slide fasteners"
"9607110000","9607 11","80","0.0%","","Fitted with chain scoops of base metal"
"9607190000","9607 19","80","0.0%","","Other"
"9607200000","9607 20","80","","","Parts"
"9607201000","9607 20 10","80","0.0%","","Of base metal; including narrow strips mounted with chain scoops of base metal"
"9607209000","9607 20 90","80","0.0%","","Other"
"9608000000","9608","80","","","Ballpoint pens; felt-tipped and other porous-tipped pens and markers; fountain pens; stylograph pens and other pens; duplicating stylos; propelling or sliding pencils; pen-holders; pencil-holders and similar holders; parts (including caps and clips) of the foregoing articles; other than those of heading 9609"
"9608100000","9608 10","80","","","Ballpoint pens"
"9608101000","9608 10 10","80","0.0%","","With liquid ink (rolling ball pens)"
"9608109200","","10","","","Other"
"9608109200","9608 10 92","80","0.0%","","With replaceable refill"
"9608109900","9608 10 99","80","0.0%","","Other"
"9608200000","9608 20","80","0.0%","","Felt-tipped and other porous-tipped pens and markers"
"9608300000","9608 30","80","0.0%","","Fountain pens; stylograph pens and other pens"
"9608400000","9608 40","80","0.0%","","Propelling or sliding pencils"
"9608500000","9608 50","80","0.0%","","Sets of articles from two or more of the foregoing subheadings"
"9608600000","9608 60","80","0.0%","","Refills for ballpoint pens; comprising the ball point and ink-reservoir"
"9608910000","","10","","","Other"
"9608910000","9608 91","80","0.0%","","Pen nibs and nib points"
"9608990000","9608 99","80","0.0%","","Other"
"9609000000","9609","80","","","Pencils (other than pencils of heading 9608); crayons; pencil leads; pastels; drawing charcoals; writing or drawing chalks and tailors' chalks"
"9609100000","9609 10","80","","","Pencils and crayons; with leads encased in a rigid sheath"
"9609101000","9609 10 10","80","0.0%","","With 'leads' of graphite"
"9609109000","9609 10 90","80","0.0%","","Other"
"9609200000","9609 20","80","0.0%","","Pencil leads; black or coloured"
"9609900000","9609 90","80","","","Other"
"9609901000","9609 90 10","80","0.0%","","Pastels and drawing charcoals"
"9609909000","9609 90 90","80","0.0%","","Other"
"9610000000","9610","80","0.0%","","Slates and boards; with writing or drawing surfaces; whether or not framed"
"9611000000","9611","80","0.0%","","Date; sealing or numbering stamps; and the like (including devices for printing or embossing labels); designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such composing sticks"
"9612000000","9612","80","","","Typewriter or similar ribbons; inked or otherwise prepared for giving impressions; whether or not on spools or in cartridges; ink-pads; whether or not inked; with or without boxes"
"9612100000","9612 10","80","","","Ribbons"
"9612101000","9612 10 10","80","0.0%","","Of plastics"
"9612102000","9612 10 20","80","0.0%","","Of man-made fibres; measuring less than 30 mm in width; permanently put in plastic or metal cartridges of a kind used in automatic typewriters; automatic data-processing equipment and other machines"
"9612108000","9612 10 80","80","0.0%","","Other"
"9612200000","9612 20","80","0.0%","","Ink-pads"
"9613000000","9613","80","","","Cigarette lighters and other lighters; whether or not mechanical or electrical; and parts thereof other than flints and wicks"
"9613100000","9613 10","80","0.0%","","Pocket lighters; gas fuelled; non-refillable"
"9613200000","9613 20","80","0.0%","","Pocket lighters; gas fuelled; refillable"
"9613800000","9613 80","80","0.0%","","Other lighters"
"9613900000","9613 90","80","0.0%","","Parts"
"9614000000","9614","80","","","Smoking pipes (including pipe bowls) and cigar or cigarette holders; and parts thereof"
"9614001000","9614 00 10","80","0.0%","","Roughly shaped blocks of wood or root; for the manufacture of pipes"
"9614009000","9614 00 90","80","0.0%","","Other"
"9615000000","9615","80","","","Combs; hair-slides and the like; hairpins; curling pins; curling grips; hair-curlers and the like; other than those of heading 8516; and parts thereof"
"9615110000","","10","","","Combs; hair-slides and the like"
"9615110000","9615 11","80","0.0%","","Of hard rubber or plastics"
"9615190000","9615 19","80","0.0%","","Other"
"9615900000","9615 90","80","0.0%","","Other"
"9616000000","9616","80","","","Scent sprays and similar toilet sprays; and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations"
"9616100000","9616 10","80","","","Scent sprays and similar toilet sprays; and mounts and heads therefor"
"9616101000","9616 10 10","80","0.0%","","Toilet sprays"
"9616109000","9616 10 90","80","0.0%","","Mounts and heads"
"9616200000","9616 20","80","0.0%","","Powder-puffs and pads for the application of cosmetics or toilet preparations"
"9617000000","9617","80","0.0%","","Vacuum flasks and other vacuum vessels; complete with cases; parts thereof other than glass inners"
"9618000000","9618","80","0.0%","","Tailors' dummies and other lay figures; automata and other animated displays used for shop window dressing"
"9619000000","9619","80","","","Sanitary towels (pads) and tampons; napkins and napkin liners for babies; and similar articles; of any material"
"9619003000","9619 00 30","80","0.0%","","Of wadding of textile materials"
"9619004000","","10","","","Of other textile materials"
"9619004000","9619 00 40","80","0.0%","","Sanitary towels (pads); tampons and similar articles"
