"1900000000","1900","80","","","PREPARATIONS OF CEREALS; FLOUR; STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"1901000000","1901","80","","","Malt extract; food preparations of flour; groats; meal; starch or malt extract; not containing cocoa or containing less than 40% by weight of cocoa calculated on a totally defatted basis; not elsewhere specified or included; food preparations of goods of headings 0401 to 0404; not containing cocoa or containing less than 5% by weight of cocoa calculated on a totally defatted basis; not elsewhere specified or included"
"1901100000","1901 10","80","0.0%","","Preparations suitable for infants or young children; put up for retail sale"
"1901200000","1901 20","80","0.0%","","Mixes and doughs for the preparation of bakers' wares of heading 1905"
"1901900000","1901 90","80","","","Other"
"1901901100","","10","","","Malt extract"
"1901901100","1901 90 11","80","0.0%","","With a dry extract content of 90% or more by weight"
"1901901900","1901 90 19","80","0.0%","","Other"
"1901909100","","10","","","Other"
"1901909100","1901 90 91","80","0.0%","","Containing no milkfats; sucrose; isoglucose; glucose or starch or containing less than 1.5% milkfat; 5% sucrose (including invert sugar) or isoglucose; 5% glucose or starch; excluding food preparations in powder form of goods of headings 0401 to 0404"
"1901909900","1901 90 99","80","0.0%","","Other"
"1902000000","1902","80","","","Pasta; whether or not cooked or stuffed (with meat or other substances) or otherwise prepared; such as spaghetti; macaroni; noodles; lasagne; gnocchi; ravioli; cannelloni; couscous; whether or not prepared"
"1902110000","","10","","","Uncooked pasta; not stuffed or otherwise prepared"
"1902110000","1902 11","80","0.0%","","Containing eggs"
"1902190000","1902 19","80","","","Other"
"1902191000","1902 19 10","80","0.0%","","Containing no common wheat flour or meal"
"1902199000","1902 19 90","80","0.0%","","Other"
"1902200000","1902 20","80","","","Stuffed pasta; whether or not cooked or otherwise prepared"
"1902201000","1902 20 10","80","0.0%","","Containing more than 20% by weight of fish; crustaceans; molluscs or other aquatic invertebrates"
"1902203000","1902 20 30","80","0.0%","","Containing more than 20% by weight of sausages and the like; of meat and meat offal of any kind; including fats of any kind or origin"
"1902209100","","10","","","Other"
"1902209100","1902 20 91","80","0.0%","","Cooked"
"1902209900","1902 20 99","80","0.0%","","Other"
"1902300000","1902 30","80","","","Other pasta"
"1902301000","1902 30 10","80","0.0%","","Dried"
"1902309000","1902 30 90","80","0.0%","","Other"
"1902400000","1902 40","80","","","Couscous"
"1902401000","1902 40 10","80","0.0%","","Unprepared"
"1902409000","1902 40 90","80","0.0%","","Other"
"1903000000","1903","80","0.0%","","Tapioca and substitutes therefor prepared from starch; in the form of flakes; grains; pearls; siftings or similar forms"
