"8300000000","8300","80","","","MISCELLANEOUS ARTICLES OF BASE METAL"
"8301000000","8301","80","","","Padlocks and locks (key; combination or electrically operated); of base metal; clasps and frames with clasps; incorporating locks; of base metal; keys for any of the foregoing articles; of base metal"
"8301100000","8301 10","80","0.0%","","Padlocks"
"8301200000","8301 20","80","0.0%","","Locks of a kind used for motor vehicles"
"8301300000","8301 30","80","0.0%","","Locks of a kind used for furniture"
"8301400000","8301 40","80","","","Other locks"
"8301401100","","10","","","Locks of a kind used for doors of buildings"
"8301401100","8301 40 11","80","0.0%","","Cylinder"
"8301401900","8301 40 19","80","0.0%","","Other"
"8301409000","8301 40 90","80","0.0%","","Other locks"
"8301500000","8301 50","80","0.0%","","Clasps and frames with clasps; incorporating locks"
"8301600000","8301 60","80","0.0%","","Parts"
"8301700000","8301 70","80","0.0%","","Keys presented separately"
"8302000000","8302","80","","","Base-metal mountings; fittings and similar articles suitable for furniture; doors; staircases; windows; blinds; coachwork; saddlery; trunks; chests; caskets or the like; base-metal hat-racks; hat-pegs; brackets and similar fixtures; castors with mountings of base metal; automatic door closers of base metal"
"8302100000","8302 10","80","","","Hinges"
"8302100010","8302 10 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8302100090","8302 10 00 90","80","0.0%","","Other"
"8302200000","8302 20","80","","","Castors"
"8302200010","8302 20 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8302200020","8302 20 00 20","80","0.0%","","Castors; with; - an external diameter of 21 mm or more but not more than 23 mm;; - a width with screw of 19 mm or more but not more than 23 mm;; - a U-shaped plastic outer ring;; - an assembly screw fitted to the internal diameter and used as an inner ring"
"8302200090","8302 20 00 90","80","0.0%","","Other"
"8302300000","8302 30","80","0.0%","","Other mountings; fittings and similar articles suitable for motor vehicles"
"8302410000","","10","","","Other mountings; fittings and similar articles"
"8302410000","8302 41","80","","","Suitable for buildings"
"8302411000","8302 41 10","80","0.0%","","For doors"
"8302415000","8302 41 50","80","0.0%","","For windows and French windows"
"8302419000","8302 41 90","80","0.0%","","Other"
"8302420000","8302 42","80","","","Other; suitable for furniture"
"8302420010","8302 42 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8302420090","8302 42 00 90","80","0.0%","","Other"
"8302490000","8302 49","80","","","Other"
"8302490010","8302 49 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8302490091","","10","","","Other"
"8302490091","8302 49 00 91","80","0.0%","","Aluminium telescopic handle for use in the manufacture of luggage"
"8302490099","8302 49 00 99","80","0.0%","","Other"
"8302500000","8302 50","80","0.0%","","Hat-racks; hat-pegs; brackets and similar fixtures"
"8302600000","8302 60","80","","","Automatic door closers"
"8302600010","8302 60 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
