"8500000000","8500","80","","","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS; TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS; AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"8501000000","8501","80","","","Electric motors and generators (excluding generating sets)"
"8501100000","8501 10","80","","","Motors of an output not exceeding 37.5 W"
"8501101000","8501 10 10","80","0.0%","","Synchronous motors of an output not exceeding 18 W"
"8501109100","","10","","","Other"
"8501109100","8501 10 91","80","0.0%","","Universal AC/DC motors"
"8501109300","8501 10 93","80","0.0%","","AC motors"
"8501109900","8501 10 99","80","0.0%","","DC motors"
"8501200000","8501 20","80","","","Universal AC/DC motors of an output exceeding 37.5 W"
"8501200010","8501 20 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Of an output exceeding 735 W but not exceeding 150 kW; for use in civil aircraft"
"8501200020","8501 20 00 20","80","0.0%","","Of an output of less than 750 W or exceeding 150 kW; for use in certain types of aircraft"
"8501200030","8501 20 00 30","80","0.0%","","Universal AC/DC motor with; - a rated output of 1.2 kW;; - a supply voltage of 230 V; and; - engine brake;; - assembled to a reduction gear with output shaft; which is contained in a plastic housing; for use as electric drive of lawnmower blades"
"8501200090","8501 20 00 90","80","0.0%","","Other"
"8501310000","","10","","","Other DC motors; DC generators"
"8501310000","8501 31","80","","","Of an output not exceeding 750 W"
"8501310010","8501 31 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Motors of an output exceeding 735 W; DC generators; for use in civil aircraft"
"8501310020","8501 31 00 20","80","0.0%","","for use in certain types of aircraft"
"8501310030","","10","","","Other"
"8501310030","8501 31 00 30","80","0.0%","","DC motor; brushless; with a three-phase winding; an external diameter of 85 mm or more; but not exceeding 115 mm; a nominal torque of 2.23 Nm (± 1.0 Nm); of an output of more than 120 W but not exceeding 520 W; calculated with 1550 RPM (± 350 RPM) at a supply voltage of 12 V equipped with electronic circuit with sensors using the Hall effect; for use with an electric power steering control module (power steering motor)"
"8501310037","8501 31 00 37","80","0.0%","","Permanently excited DC motor with; - a multiple-phase winding;; - an external diameter of 30 mm or more but not more than 80 mm;; - a rated speed of not more than 15 000 rpm;; - an output of 45 W or more but not more than 300 W and; - a supply voltage of 9 V or more but not more than 50 V; - whether or not with a drive disc; - whether or not with a crankcase; - whether or not with a fan; - whether or not with a cap assembly; - whether or not with a sun gear; - whether or not with a speed and rotational direction encoder; - whether or not with or without a speed or rotational direction sensor of resolver type or Hall effect type"
"8501310045","8501 31 00 45","80","0.0%","","DC motors; brushless; with:; - an external diameter of 90 mm or more; but not more than 110 mm;; - a rated speed of not more than 3 680 rpm;; - an output of 600 W or more but not more than 740 W at 2 300 rpm and at 80 °C;; - a supply voltage of 12 V;; - a torque of not more than 5.67 Nm;; - a rotor position sensor;; - an electronic star-point relay; and; - for use with an electric power steering control module"
"8501310050","8501 31 00 50","80","0.0%","","DC motors; brushless; with:; - an external diameter of 80 mm or more; but not more than 200 mm;; - a supply voltage of 9 V or more; but not more than 16 V;; - an output at 20 °C of 300 W or more; but not more than 750 W;; - a torque at 20 °C of 2.00 Nm or more; but not more than 7.00 Nm;; - a rated speed at 20 °C of 600 rpm or more; but not more than 3 100 rpm;; - with or without the rotor angle position sensor of resolver type or Hall effect type;; of the kind used in power steering systems for cars"
"8501310055","8501 31 00 55","80","0.0%","","DC motor with or without commutator; with; -an external diameter of 24.2 mm or more; but not more than 140 mm;; -a rated speed of 3300 rpm or more; but not more than 26200 rpm;; -a rated supply voltage of 3.6 V or more; but not more than 230 V;; -an output power of more than 37.5 W ; but not more than 2400 W;; -a free load current of not more than 20.1 A;; -a maximum efficiency of 50% or more;; for driving hand-held power tools or lawn mowers"
"8501310071","8501 31 00 71","80","0.0%","","Automotive-ready; brushless and permanently excited direct current motor with:; - a specified speed of not more than 4 100 rpm;; - a minimum output of 400 W; but not more than 1.3 kW (at 12V);; - a flange diameter of 90 mm or more; but not more than 150 mm;; - a maximum length of 210 mm; measured from the beginning of the shaft to the outer ending;; - a housing length of not more than 160 mm; measured from the flange to the outer ending;; - a maximum of two-piece (basic housing including electric components and flange with minimum 2 and maximum 11 bore holes) aluminium diecast or sheet steel housing whether or not with a sealing compound (groove with an O-ring and grease);; - a stator with single T-tooth design and single coil windings in 9/6 or 12/8 topology and; - surface magnets"
"8501310075","8501 31 00 75","80","0.0%","","Brushless DC motor assembly comprised of a motor and transmission; with:; - electronic control operating by Hall Effect position sensors;; - voltage input 9V or more but not more than 16V;; - external diameter of the motor 70 mm or more but not more than 80 mm;; - output motor power 350 W or more but not more than 550W;; - maximum output torque 50 Nm or more but not more than 52 Nm;; - maximum output rotation speed 280 rpm or more but not more than 300 rpm;; - coaxial male spline outputs of outer diameter 20 mm (±1 mm); 17 teeth and minimum length of teeth 25 mm (± 1 mm); and; - with distance between root of splines 119 mm (± 1 mm); for use in the manufacture of all-terrain or utility task vehicles"
"8501310099","8501 31 00 99","80","0.0%","","Other"
"8501320000","8501 32","80","","","Of an output exceeding 750 W but not exceeding 75 kW"
"8501320010","8501 32 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8501320040","","10","","","Other"
"8501320040","8501 32 00 40","80","0.0%","","DC motor with or without commutator; with; -an external diameter of 24.2 mm or more; but not more than 140 mm;; -a rated speed of 3300 rpm or more; but not more than 26200 rpm;; -a rated supply voltage of 3.6 V or more; but not more than 230 V;; -an output power of more than 37.5 W ; but not more than 2400 W;; -a free load current of not more than 20.1 A;; -a maximum efficiency of 50% or more;; for driving hand-held power tools or lawn mowers"
"8501320077","8501 32 00 77","80","0.0%","","Automotive-ready; brushless and permanently excited direct current motor with:; - a specified speed of not more than 4 100 rpm;; - a minimum output of 400 W; but not more than 1.3 kW (at 12V);; - a flange diameter of 90 mm or more; but not more than 150 mm;; - a maximum length of 210 mm; measured from the beginning of the shaft to the outer ending;; - a housing length of not more than 160 mm; measured from the flange to the outer ending;; - a maximum of two-piece (basic housing including electric components and flange with minimum 2 and maximum 11 bore holes) aluminium diecast or sheet steel housing whether or not with a sealing compound (groove with an O-ring and grease);; - a stator with single T-tooth design and single coil windings in 9/6 or 12/8 topology and; - surface magnets"
"8501320099","8501 32 00 99","80","0.0%","","Other"
"8501330000","8501 33","80","","","Of an output exceeding 75 kW but not exceeding 375 kW"
"8501330010","8501 33 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Motors of an output not exceeding 150 kW and generators; for use in civil aircraft"
"8501330020","8501 33 00 20","80","0.0%","","Of an output exceeding 150 kW; for use in certain types of aircraft"
"8501330025","8501 33 00 25","80","0.0%","","AC traction motor of an output of 75kW or more but not more than 375 kW; with: -a torque output of 200 Nm or more but not more than 400 Nm; -a power output of 50 kW or more but not more than 200 kW; and -a speed of not more than 15 000 rpm for use in the manufacture of electric vehicles"
"8501330030","8501 33 00 30","80","0.0%","","Electric drive for motor vehicles; with an output of not more than 315 kW; with:; •	an AC or DC motor whether or not with transmission;; •	power electronics"
"8501330099","8501 33 00 99","80","0.0%","","Other"
"8501340000","8501 34","80","","","Of an output exceeding 375 kW"
"8501340010","8501 34 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Generators for use in civil aircraft"
"8501340099","8501 34 00 99","80","0.0%","","Other"
"8501400000","8501 40","80","","","Other AC motors; single-phase"
"8501402000","8501 40 20","80","","","Of an output not exceeding 750 W"
"8501402010","8501 40 20 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Of an output exceeding 735 W; for use in civil aircraft"
"8501402020","8501 40 20 20","80","0.0%","","For use in certain types of aircraft"
"8501402040","8501 40 20 40","80","0.0%","","Electric AC commutator motor; single-phase; with an output of 250 W or more; an input power of 700 W or more but not more than 2 700 W; an external diameter of more than 120 mm (± 0.2 mm) but not more than 135 mm (± 0.2 mm); a rated speed of more than 30 000 rpm but not more than 50 000 rpm; equipped with air-inducting ventilator; for use in the manufacture of vacuum cleaners"
"8501402080","8501 40 20 80","80","0.0%","","Other"
"8501408000","8501 40 80","80","","","Of an output exceeding 750 W"
