"8400000000","8400","80","","","NUCLEAR REACTORS; BOILERS; MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"8401000000","8401","80","","","Nuclear reactors; fuel elements (cartridges); non-irradiated; for nuclear reactors; machinery and apparatus for isotopic separation"
"8401100000","8401 10","80","0.0%","","Nuclear reactors"
"8401200000","8401 20","80","0.0%","","Machinery and apparatus for isotopic separation; and parts thereof"
"8401300000","8401 30","80","0.0%","","Fuel elements (cartridges); non-irradiated"
"8401400000","8401 40","80","0.0%","","Parts of nuclear reactors"
"8402000000","8402","80","","","Steam or other vapour generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); superheated water boilers"
"8402110000","","10","","","Steam or other vapour generating boilers"
"8402110000","8402 11","80","0.0%","","Watertube boilers with a steam production exceeding 45 tonnes per hour"
"8402120000","8402 12","80","0.0%","","Watertube boilers with a steam production not exceeding 45 tonnes per hour"
"8402190000","8402 19","80","","","Other vapour generating boilers; including hybrid boilers"
"8402191000","8402 19 10","80","0.0%","","Firetube boilers"
"8402199000","8402 19 90","80","0.0%","","Other"
"8402200000","8402 20","80","0.0%","","Superheated water boilers"
"8402900000","8402 90","80","0.0%","","Parts"
"8403000000","8403","80","","","Central heating boilers other than those of heading 8402"
"8403100000","8403 10","80","","","Boilers"
"8403101000","8403 10 10","80","0.0%","","Of cast iron"
"8403109000","8403 10 90","80","0.0%","","Other"
"8403900000","8403 90","80","","","Parts"
"8403901000","8403 90 10","80","0.0%","","Of cast iron"
"8403909000","8403 90 90","80","0.0%","","Other"
"8404000000","8404","80","","","Auxiliary plant for use with boilers of heading 8402 or 8403 (for example; economisers; superheaters; soot removers; gas recoverers); condensers for steam or other vapour power units"
"8404100000","8404 10","80","0.0%","","Auxiliary plant for use with boilers of heading 8402 or 8403"
"8404200000","8404 20","80","0.0%","","Condensers for steam or other vapour power units"
"8404900000","8404 90","80","0.0%","","Parts"
"8405000000","8405","80","","","Producer gas or water gas generators; with or without their purifiers; acetylene gas generators and similar water process gas generators; with or without their purifiers"
"8405100000","8405 10","80","0.0%","","Producer gas or water gas generators; with or without their purifiers; acetylene gas generators and similar water process gas generators; with or without their purifiers"
"8405900000","8405 90","80","0.0%","","Parts"
"8406000000","8406","80","","","Steam turbines and other vapour turbines"
"8406100000","8406 10","80","0.0%","","Turbines for marine propulsion"
"8406810000","","10","","","Other turbines"
"8406810000","8406 81","80","0.0%","","Of an output exceeding 40 MW"
"8406820000","8406 82","80","0.0%","","Of an output not exceeding 40 MW"
"8406900000","8406 90","80","","","Parts"
"8406901000","8406 90 10","80","0.0%","","Stator blades; rotors and their blades"
