"3900000000","3900","80","","","PLASTICS AND ARTICLES THEREOF"
"3901000000","","10","","","I. PRIMARY FORMS"
"3901000000","3901","80","","","Polymers of ethylene; in primary forms"
"3901100000","3901 10","80","","","Polyethylene having a specific gravity of less than 0;94"
"3901101000","3901 10 10","80","0.0%","","Linear polyethylene"
"3901109000","3901 10 90","80","0.0%","","Other"
"3901200000","3901 20","80","","","Polyethylene having a specific gravity of 0.94 or more"
"3901201000","3901 20 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Polyethylene in one of the forms mentioned in note 6(b) to this chapter; of a specific gravity of 0.958 or more at 23 °C; containing:; - 50 mg/kg or less of aluminium;; - 2 mg/kg or less of calcium;; - 2 mg/kg or less of chromium;; - 2 mg/kg or less of iron;; - 2 mg/kg or less of nickel;; - 2 mg/kg or less of titanium and; - 8 mg/kg or less of vanadium;; for the manufacture of chlorosulphonated polyethylene"
"3901209000","3901 20 90","80","0.0%","","Other"
"3901300000","3901 30","80","0.0%","","Ethylene-vinyl acetate copolymers"
"3901400000","3901 40","80","0.0%","","Ethylene-alpha-olefin copolymers; having a specific gravity of less than 0;94"
"3901900000","3901 90","80","","","Other"
"3901903000","3901 90 30","80","0.0%","","Ionomer resin consisting of a salt of a terpolymer of ethylene with isobutyl acrylate and methacrylic acid; A-B-A block copolymer of polystyrene; ethylene-butylene copolymer and polystyrene; containing by weight 35% or less of styrene; in one of the forms mentioned in note 6(b) to this chapter"
"3901908000","3901 90 80","80","0.0%","","Other"
"3902000000","3902","80","","","Polymers of propylene or of other olefins; in primary forms"
"3902100000","3902 10","80","0.0%","","Polypropylene"
"3902200000","3902 20","80","0.0%","","Polyisobutylene"
"3902300000","3902 30","80","0.0%","","Propylene copolymers"
"3902900000","3902 90","80","","","Other"
"3902901000","3902 90 10","80","0.0%","","A-B-A block copolymer of polystyrene; ethylene-butylene copolymer and polystyrene; containing by weight 35% or less of styrene; in one of the forms mentioned in note 6(b) to this chapter"
"3902902000","3902 90 20","80","0.0%","","Polybut-1-ene; a copolymer of but-1-ene with ethylene containing by weight 10% or less of ethylene; or a blend of polybut-1-ene with polyethylene and/or polypropylene containing by weight 10% or less of polyethylene and/or 25% or less of polypropylene; in one of the forms mentioned in note 6(b) to this chapter"
"3902909000","3902 90 90","80","0.0%","","Other"
"3903000000","3903","80","","","Polymers of styrene; in primary forms"
"3903110000","","10","","","Polystyrene"
"3903110000","3903 11","80","0.0%","","Expansible"
"3903190000","3903 19","80","0.0%","","Other"
"3903200000","3903 20","80","0.0%","","Styrene-acrylonitrile (SAN) copolymers"
"3903300000","3903 30","80","0.0%","","Acrylonitrile-butadiene-styrene (ABS) copolymers"
"3903900000","3903 90","80","","","Other"
"3903901000","3903 90 10","80","0.0%","","Copolymer; solely of styrene with allyl alcohol; of an acetyl value of 175 or more"
"3903902000","3903 90 20","80","0.0%","","Brominated polystyrene; containing by weight 58% or more but not more than 71% of bromine; in one of the forms mentioned in note 6(b) to this chapter"
"3903909000","3903 90 90","80","0.0%","","Other"
"3904000000","3904","80","","","Polymers of vinyl chloride or of other halogenated olefins; in primary forms"
"3904100000","3904 10","80","0.0%","","Poly(vinyl chloride); not mixed with any other substances"
"3904210000","","10","","","Other poly(vinyl chloride)"
"3904210000","3904 21","80","0.0%","","Non-plasticised"
"3904220000","3904 22","80","0.0%","","Plasticised"
"3904300000","3904 30","80","0.0%","","Vinyl chloride-vinyl acetate copolymers"
"3904400000","3904 40","80","0.0%","","Other vinyl chloride copolymers"
"3904500000","3904 50","80","","","Vinylidene chloride polymers"
"3904501000","3904 50 10","80","0.0%","","Copolymer of vinylidene chloride with acrylonitrile; in the form of expansible beads of a diameter of 4 micrometres or more but not more than 20 micrometres"
"3904509000","3904 50 90","80","0.0%","","Other"
"3904610000","","10","","","Fluoropolymers"
"3904610000","3904 61","80","0.0%","","Polytetrafluoroethylene"
"3904690000","3904 69","80","","","Other"
"3904691000","3904 69 10","80","0.0%","","Poly(vinyl fluoride); in one of the forms mentioned in note 6(b) to this chapter"
"3904692000","3904 69 20","80","0.0%","","Fluoroelastomers FKM"
"3904698000","3904 69 80","80","0.0%","","Other"
"3904900000","3904 90","80","0.0%","","Other"
"3905000000","3905","80","","","Polymers of vinyl acetate or of other vinyl esters; in primary forms; other vinyl polymers in primary forms"
"3905120000","","10","","","Poly(vinyl acetate)"
"3905120000","3905 12","80","0.0%","","In aqueous dispersion"
"3905190000","3905 19","80","0.0%","","Other"
"3905210000","","10","","","Vinyl acetate copolymers"
"3905210000","3905 21","80","0.0%","","In aqueous dispersion"
"3905290000","3905 29","80","0.0%","","Other"
"3905300000","3905 30","80","0.0%","","Poly(vinyl alcohol); whether or not containing unhydrolysed acetate groups"
"3905910000","","10","","","Other"
"3905910000","3905 91","80","0.0%","","Copolymers"
"3905990000","3905 99","80","","","Other"
"3905991000","3905 99 10","80","0.0%","","Poly(vinyl formal); in one of the forms mentioned in note 6(b) to this chapter; of a molecular weight of 10 000 or more but not exceeding 40 000 and containing by weight:; - 9.5% or more but not more than 13% of acetyl groups evaluated as vinyl acetate and; - 5% or more but not more than 6.5% of hydroxy groups evaluated as vinyl alcohol"
"3905999000","3905 99 90","80","0.0%","","Other"
"3906000000","3906","80","","","Acrylic polymers in primary forms"
"3906100000","3906 10","80","0.0%","","Poly(methyl methacrylate)"
"3906900000","3906 90","80","","","Other"
"3906901000","3906 90 10","80","0.0%","","Poly[N-(3-hydroxyimino-1;1-dimethylbutyl)acrylamide]"
"3906902000","3906 90 20","80","0.0%","","Copolymer of 2-diisopropylaminoethyl methacrylate with decyl methacrylate; in the form of a solution in N;N-dimethylacetamide; containing by weight 55% or more of copolymer"
"3906903000","3906 90 30","80","0.0%","","Copolymer of acrylic acid with 2-ethylhexyl acrylate; containing by weight 10% or more but not more than 11% of 2-ethylhexyl acrylate"
"3906904000","3906 90 40","80","0.0%","","Copolymer of acrylonitrile with methyl acrylate; modified with polybutadiene-acrylonitrile (NBR)"
"3906905000","3906 90 50","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Polymerisation product of acrylic acid with alkyl methacrylate and small quantities of other monomers; for use as a thickener in the manufacture of textile printing pastes"
"3906906000","3906 90 60","80","0.0%","","Copolymer of methyl acrylate with ethylene and a monomer containing a non-terminal carboxy group as a substituent; containing by weight 50% or more of methyl acrylate; whether or not compounded with silica"
"3906909000","3906 90 90","80","0.0%","","Other"
"3907000000","3907","80","","","Polyacetals; other polyethers and epoxide resins; in primary forms; polycarbonates; alkyd resins; polyallyl esters and other polyesters; in primary forms"
"3907100000","3907 10","80","0.0%","","Polyacetals"
"3907200000","3907 20","80","","","Other polyethers"
"3907201100","","10","","","Polyether alcohols"
"3907201100","3907 20 11","80","0.0%","","Polyethylene glycols"
"3907202000","3907 20 20","80","0.0%","","Other"
"3907209100","","10","","","Other"
"3907209100","3907 20 91","80","0.0%","","Copolymer of 1-chloro-2;3-epoxypropane with ethylene oxide"
"3907209900","3907 20 99","80","0.0%","","Other"
"3907300000","3907 30","80","0.0%","","Epoxide resins"
"3907400000","3907 40","80","0.0%","","Polycarbonates"
"3907500000","3907 50","80","0.0%","","Alkyd resins"
"3907610000","","10","","","Poly(ethylene terephthalate)"
"3907610000","3907 61","80","6.5%","","Having a viscosity number of 78 ml/g or higher"
"3907690000","3907 69","80","0.0%","","Other"
"3907700000","3907 70","80","0.0%","","Poly(lactic acid)"
"3907910000","","10","","","Other polyesters"
"3907910000","3907 91","80","","","Unsaturated"
"3907911000","3907 91 10","80","0.0%","","Liquid"
"3907919000","3907 91 90","80","0.0%","","Other"
"3907990000","3907 99","80","","","Other"
"3907990500","3907 99 05","80","0.0%","","Thermoplastic liquid crystal aromatic polyester copolymers"
"3907991000","3907 99 10","80","0.0%","","Poly(ethylene naphthalene-2;6-dicarboxylate)"
"3907998000","3907 99 80","80","0.0%","","Other"
"3908000000","3908","80","","","Polyamides in primary forms"
"3908100000","3908 10","80","0.0%","","Polyamide-6; -11; -12; -6;6; -6;9; -6;10 or -6;12"
"3908900000","3908 90","80","0.0%","","Other"
"3909000000","3909","80","","","Amino-resins; phenolic resins and polyurethanes; in primary forms"
"3909100000","3909 10","80","0.0%","","Urea resins; thiourea resins"
"3909200000","3909 20","80","0.0%","","Melamine resins"
"3909310000","","10","","","Other amino-resins"
"3909310000","3909 31","80","0.0%","","Poly(methylene phenyl isocyanate) (crude MDI; polymeric MDI)"
"3909390000","3909 39","80","0.0%","","Other"
"3909400000","3909 40","80","0.0%","","Phenolic resins"
"3909500000","3909 50","80","","","Polyurethanes"
"3909501000","3909 50 10","80","0.0%","","Polyurethane of 2;2′-(tert-butylimino)diethanol and 4;4′-methylenedicyclohexyl diisocyanate; in the form of a solution in N;N-dimethylacetamide; containing by weight 50% or more of polymer"
"3909509000","3909 50 90","80","0.0%","","Other"
"3910000000","3910","80","0.0%","","Silicones in primary forms"
"3911000000","3911","80","","","Petroleum resins; coumarone-indene resins; polyterpenes; polysulphides; polysulphones and other products specified in note 3 to this chapter; not elsewhere specified or included; in primary forms"
"3911100000","3911 10","80","0.0%","","Petroleum resins; coumarone; indene or coumarone-indene resins and polyterpenes"
"3911900000","3911 90","80","","","Other"
"3911901100","","10","","","Condensation or rearrangement polymerisation products whether or not chemically modified"
"3911901100","3911 90 11","80","0.0%","","Poly(oxy-1;4-phenylenesulphonyl-1;4-phenyleneoxy-1;4-phenyleneisopropylidene-1;4-phenylene); in one of the forms mentioned in note 6(b) to this chapter"
"3911901300","3911 90 13","80","0.0%","","Poly(thio-1;4-phenylene)"
"3911901900","3911 90 19","80","0.0%","","Other"
"3911909200","","10","","","Other"
"3911909200","3911 90 92","80","0.0%","","Copolymer of p-cresol and divinylbenzene; in the form of a solution in N;N-dimethylacetamide containing by weight 50% or more of polymer; hydrogenated copolymers of vinyltoluene and α-methylstyrene"
"3911909900","3911 90 99","80","0.0%","","Other"
"3912000000","3912","80","","","Cellulose and its chemical derivatives; not elsewhere specified or included; in primary forms"
"3912110000","","10","","","Cellulose acetates"
"3912110000","3912 11","80","0.0%","","Non-plasticised"
"3912120000","3912 12","80","0.0%","","Plasticised"
"3912200000","3912 20","80","","","Cellulose nitrates (including collodions)"
"3912201100","","10","","","Non-plasticised"
"3912201100","3912 20 11","80","0.0%","","Collodions and celloidin"
"3912201900","3912 20 19","80","0.0%","","Other"
"3912209000","3912 20 90","80","0.0%","","Plasticised"
"3912310000","","10","","","Cellulose ethers"
"3912310000","3912 31","80","0.0%","","Carboxymethylcellulose and its salts"
"3912390000","3912 39","80","","","Other"
"3912392000","3912 39 20","80","0.0%","","Hydroxypropylcellulose"
"3912398500","3912 39 85","80","0.0%","","Other"
"3912900000","3912 90","80","","","Other"
"3912901000","3912 90 10","80","0.0%","","Cellulose esters"
"3912909000","3912 90 90","80","0.0%","","Other"
"3913000000","3913","80","","","Natural polymers (for example; alginic acid) and modified natural polymers (for example; hardened proteins; chemical derivatives of natural rubber); not elsewhere specified or included; in primary forms"
"3913100000","3913 10","80","0.0%","","Alginic acid; its salts and esters"
"3913900000","3913 90","80","0.0%","","Other"
"3914000000","3914","80","0.0%","","Ion-exchangers based on polymers of headings 3901 to 3913; in primary forms"
"3915000000","","10","","","II. WASTE; PARINGS AND SCRAP; SEMI-MANUFACTURES; ARTICLES"
"3915000000","3915","80","","","Waste; parings and scrap; of plastics"
"3915100000","3915 10","80","0.0%","","Of polymers of ethylene"
"3915200000","3915 20","80","0.0%","","Of polymers of styrene"
"3915300000","3915 30","80","0.0%","","Of polymers of vinyl chloride"
"3915900000","3915 90","80","","","Of other plastics"
"3915901100","3915 90 11","80","0.0%","","Of polymers of propylene"
"3915908000","3915 90 80","80","0.0%","","Other"
"3916000000","3916","80","","","Monofilament of which any cross-sectional dimension exceeds 1 mm; rods; sticks and profile shapes; whether or not surface-worked but not otherwise worked; of plastics"
"3916100000","3916 10","80","0.0%","","Of polymers of ethylene"
"3916200000","3916 20","80","0.0%","","Of polymers of vinyl chloride"
"3916900000","3916 90","80","","","Of other plastics"
"3916901000","3916 90 10","80","0.0%","","Of condensation or rearrangement polymerisation products; whether or not chemically modified"
"3916905000","3916 90 50","80","0.0%","","Of addition polymerisation products"
"3916909000","3916 90 90","80","0.0%","","Other"
"3917000000","3917","80","","","Tubes; pipes and hoses; and fittings therefor (for example; joints; elbows; flanges); of plastics"
"3917100000","3917 10","80","","","Artificial guts (sausage casings) of hardened protein or of cellulosic materials"
"3917101000","3917 10 10","80","0.0%","","Of hardened protein"
"3917109000","3917 10 90","80","0.0%","","Of cellulosic materials"
"3917210000","","10","","","Tubes; pipes and hoses; rigid"
"3917210000","3917 21","80","","","Of polymers of ethylene"
"3917211000","3917 21 10","80","0.0%","","Seamless and of a length exceeding the maximum cross-sectional dimension; whether or not surface-worked; but not otherwise worked"
"3917219000","3917 21 90","80","","","Other"
"3917219010","3917 21 90 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With fittings attached; for use in civil aircraft"
"3917219020","3917 21 90 20","80","0.0%","","For use in certain types of aircraft"
"3917219090","3917 21 90 90","80","0.0%","","Other"
"3917220000","3917 22","80","","","Of polymers of propylene"
"3917221000","3917 22 10","80","0.0%","","Seamless and of a length exceeding the maximum cross-sectional dimension; whether or not surface-worked; but not otherwise worked"
"3917229000","3917 22 90","80","","","Other"
"3917229010","3917 22 90 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With fittings attached; for use in civil aircraft"
"3917229020","3917 22 90 20","80","0.0%","","For use in certain types of aircraft"
"3917229090","3917 22 90 90","80","0.0%","","Other"
"3917230000","3917 23","80","","","Of polymers of vinyl chloride"
"3917231000","3917 23 10","80","0.0%","","Seamless and of a length exceeding the maximum cross-sectional dimension; whether or not surface-worked; but not otherwise worked"
"3917239000","3917 23 90","80","","","Other"
"3917239010","3917 23 90 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With fittings attached; for use in civil aircraft"
"3917239020","3917 23 90 20","80","0.0%","","For use in certain types of aircraft"
"3917239090","3917 23 90 90","80","0.0%","","Other"
"3917290000","3917 29","80","","","Of other plastics"
"3917290011","","10","","","Of addition polymerisation products"
"3917290011","3917 29 00 11","80","0.0%","","For use in certain types of aircraft"
"3917290019","3917 29 00 19","80","0.0%","","Other"
"3917290091","","10","","","Other"
"3917290091","3917 29 00 91","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With fittings attached; for use in civil aircraft"
"3917290099","3917 29 00 99","80","0.0%","","Other"
"3917310000","","10","","","Other tubes; pipes and hoses"
"3917310000","3917 31","80","","","Flexible tubes; pipes and hoses; having a minimum burst pressure of 27.6 MPa"
"3917310010","3917 31 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With fittings attached; for use in civil aircraft"
"3917310020","3917 31 00 20","80","0.0%","","For use in certain types of aircraft"
"3917310090","3917 31 00 90","80","0.0%","","Other"
"3917320000","3917 32","80","0.0%","","Other; not reinforced or otherwise combined with other materials; without fittings"
"3917330000","3917 33","80","","","Other; not reinforced or otherwise combined with other materials; with fittings"
