"1700000000","1700","80","","","SUGARS AND SUGAR CONFECTIONERY"
"1701000000","1701","80","","","Cane or beet sugar and chemically pure sucrose; in solid form"
"1701120000","","10","","","Raw sugar not containing added flavouring or colouring matter"
"1701120000","1701 12","80","","","Beet sugar"
"1701121000","1701 12 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For refining"
"1701129000","1701 12 90","80","15.000 € / 100 kg","","Other"
"1701130000","1701 13","80","","","Cane sugar specified in subheading note 2 to this chapter"
"1701131000","1701 13 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For refining"
"1701139000","1701 13 90","80","41.900 € / 100 kg","","Other"
"1701140000","1701 14","80","","","Other cane sugar"
"1701141000","1701 14 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For refining"
"1701149000","1701 14 90","80","41.900 € / 100 kg","","Other"
"1701910000","","10","","","Other"
"1701910000","1701 91","80","15.000 € / 100 kg","","Containing added flavouring or colouring matter"
"1701990000","1701 99","80","","","Other"
"1701991000","1701 99 10","80","15.000 € / 100 kg","","White sugar"
"1701999000","1701 99 90","80","15.000 € / 100 kg","","Other"
"1702000000","1702","80","","","Other sugars; including chemically pure lactose; maltose; glucose and fructose; in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey; whether or not mixed with natural honey; caramel"
"1702110000","","10","","","Lactose and lactose syrup"
"1702110000","1702 11","80","0.0%","","Containing by weight 99% or more lactose; expressed as anhydrous lactose; calculated on the dry matter"
"1702190000","1702 19","80","0.0%","","Other"
"1702200000","1702 20","80","","","Maple sugar and maple syrup"
"1702201000","1702 20 10","80","0.0%","","Maple sugar in solid form; containing added flavouring or colouring matter"
"1702209000","1702 20 90","80","0.0%","","Other"
"1702300000","1702 30","80","","","Glucose and glucose syrup; not containing fructose or containing in the dry state less than 20% by weight of fructose"
"1702301000","1702 30 10","80","0.0%","","Isoglucose"
"1702305000","","10","","","Other"
"1702305000","1702 30 50","80","0.0%","","In the form of white crystalline powder; whether or not agglomerated"
"1702309000","1702 30 90","80","0.0%","","Other"
"1702400000","1702 40","80","","","Glucose and glucose syrup; containing in the dry state at least 20% but less than 50% by weight of fructose; excluding invert sugar"
"1702401000","1702 40 10","80","0.0%","","Isoglucose"
"1702409000","1702 40 90","80","0.0%","","Other"
"1702500000","1702 50","80","0.0%","","Chemically pure fructose"
"1702600000","1702 60","80","","","Other fructose and fructose syrup; containing in the dry state more than 50% by weight of fructose; excluding invert sugar"
"1702601000","1702 60 10","80","0.0%","","Isoglucose"
"1702608000","1702 60 80","80","0.0%","","Inulin syrup"
"1702609500","1702 60 95","80","0.0%","","Other"
"1702900000","1702 90","80","","","Other; including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose"
"1702901000","1702 90 10","80","0.0%","","Chemically pure maltose"
"1702903000","1702 90 30","80","0.0%","","Isoglucose"
"1702905000","1702 90 50","80","0.0%","","Maltodextrine and maltodextrine syrup"
"1702907100","","10","","","Caramel"
"1702907100","1702 90 71","80","0.0%","","Containing 50% or more by weight of sucrose in the dry matter"
"1702907500","","10","","","Other"
"1702907500","1702 90 75","80","0.0%","","In the form of powder; whether or not agglomerated"
"1702907900","1702 90 79","80","0.0%","","Other"
"1702908000","1702 90 80","80","0.0%","","Inulin syrup"
"1702909500","1702 90 95","80","0.0%","","Other"
"1703000000","1703","80","","","Molasses resulting from the extraction or refining of sugar"
"1703100000","1703 10","80","0.0%","","Cane molasses"
"1703900000","1703 90","80","0.0%","","Other"
"1704000000","1704","80","","","Sugar confectionery (including white chocolate); not containing cocoa"
"1704100000","1704 10","80","","","Chewing gum; whether or not sugar-coated"
"1704101000","1704 10 10","80","0.0%","","Containing less than 60% by weight of sucrose (including invert sugar expressed as sucrose)"
"1704109000","1704 10 90","80","0.0%","","Containing 60% or more by weight of sucrose (including invert sugar expressed as sucrose)"
"1704900000","1704 90","80","","","Other"
"1704901000","1704 90 10","80","0.0%","","Liquorice extract containing more than 10% by weight of sucrose but not containing other added substances"
"1704903000","1704 90 30","80","0.0%","","White chocolate"
"1704905100","","10","","","Other"
"1704905100","1704 90 51","80","0.0%","","Pastes; including marzipan; in immediate packings of a net content of 1kg or more"
"1704905500","1704 90 55","80","0.0%","","Throat pastilles and cough drops"
"1704906100","1704 90 61","80","0.0%","","Sugar-coated (panned) goods"
"1704906500","","10","","","Other"
"1704906500","1704 90 65","80","0.0%","","Gum confectionery and jelly confectionery; including fruit pastes in the form of sugar confectionery"
"1704907100","1704 90 71","80","0.0%","","Boiled sweets; whether or not filled"
"1704907500","1704 90 75","80","0.0%","","Toffees; caramels and similar sweets"
"1704908100","","10","","","Other"
"1704908100","1704 90 81","80","0.0%","","Compressed tablets"
"1704909900","1704 90 99","80","0.0%","","Other"
